"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"70","2015/16","E23000018","Derbyshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"71","2015/16","E23000035","Devon and Cornwall","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"72","2015/16","E23000035","Devon and Cornwall","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"73","2015/16","E23000035","Devon and Cornwall","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 15 "
"74","2015/16","E23000035","Devon and Cornwall","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"75","2015/16","E23000035","Devon and Cornwall","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"76","2015/16","E23000035","Devon and Cornwall","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 74 "
"77","2015/16","E23000035","Devon and Cornwall","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 85 "
"78","2015/16","E23000035","Devon and Cornwall","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 483 "
"79","2015/16","E23000035","Devon and Cornwall","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"80","2015/16","E23000035","Devon and Cornwall","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"81","2015/16","E23000039","Dorset","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"82","2015/16","E23000039","Dorset","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"83","2015/16","E23000039","Dorset","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"84","2015/16","E23000039","Dorset","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"85","2015/16","E23000039","Dorset","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"86","2015/16","E23000039","Dorset","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 25 "
"87","2015/16","E23000039","Dorset","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 39 "
"88","2015/16","E23000039","Dorset","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 264 "
"89","2015/16","E23000039","Dorset","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"90","2015/16","E23000039","Dorset","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"91","2015/16","E23000008","Durham","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"92","2015/16","E23000008","Durham","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"93","2015/16","E23000008","Durham","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"94","2015/16","E23000008","Durham","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"95","2015/16","E23000008","Durham","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"96","2015/16","E23000008","Durham","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 66 "
"97","2015/16","E23000008","Durham","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 70 "
"98","2015/16","E23000008","Durham","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 357 "
"99","2015/16","E23000008","Durham","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"100","2015/16","E23000008","Durham","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"101","2015/16","W15000004","Dyfed-Powys","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"102","2015/16","W15000004","Dyfed-Powys","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"103","2015/16","W15000004","Dyfed-Powys","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"104","2015/16","W15000004","Dyfed-Powys","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"105","2015/16","W15000004","Dyfed-Powys","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"106","2015/16","W15000004","Dyfed-Powys","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 46 "
"107","2015/16","W15000004","Dyfed-Powys","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 38 "
"108","2015/16","W15000004","Dyfed-Powys","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 253 "
"109","2015/16","W15000004","Dyfed-Powys","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"110","2015/16","W15000004","Dyfed-Powys","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"111","2015/16","E23000028","Essex","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"112","2015/16","E23000028","Essex","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"113","2015/16","E23000028","Essex","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"114","2015/16","E23000028","Essex","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"115","2015/16","E23000028","Essex","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"116","2015/16","E23000028","Essex","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 65 "
"117","2015/16","E23000028","Essex","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 53 "
"118","2015/16","E23000028","Essex","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 390 "
"119","2015/16","E23000028","Essex","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"120","2015/16","E23000028","Essex","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"121","2015/16","E23000037","Gloucestershire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"122","2015/16","E23000037","Gloucestershire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"123","2015/16","E23000037","Gloucestershire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"124","2015/16","E23000037","Gloucestershire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"125","2015/16","E23000037","Gloucestershire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"126","2015/16","E23000037","Gloucestershire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 17 "
"127","2015/16","E23000037","Gloucestershire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 22 "
"128","2015/16","E23000037","Gloucestershire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 134 "
"129","2015/16","E23000037","Gloucestershire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"130","2015/16","E23000037","Gloucestershire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"131","2015/16","E23000005","Greater Manchester","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"132","2015/16","E23000005","Greater Manchester","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"133","2015/16","E23000005","Greater Manchester","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 25 "
"134","2015/16","E23000005","Greater Manchester","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"135","2015/16","E23000005","Greater Manchester","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"136","2015/16","E23000005","Greater Manchester","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 156 "
"137","2015/16","E23000005","Greater Manchester","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 163 "
"138","2015/16","E23000005","Greater Manchester","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 1,280 "
"139","2015/16","E23000005","Greater Manchester","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"140","2015/16","E23000005","Greater Manchester","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"141","2015/16","W15000002","Gwent","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"142","2015/16","W15000002","Gwent","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"143","2015/16","W15000002","Gwent","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"144","2015/16","W15000002","Gwent","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"145","2015/16","W15000002","Gwent","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"146","2015/16","W15000002","Gwent","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 21 "
"147","2015/16","W15000002","Gwent","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 25 "
"148","2015/16","W15000002","Gwent","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 192 "
"149","2015/16","W15000002","Gwent","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"150","2015/16","W15000002","Gwent","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"151","2015/16","E23000030","Hampshire","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"152","2015/16","E23000030","Hampshire","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"153","2015/16","E23000030","Hampshire","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"154","2015/16","E23000030","Hampshire","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"155","2015/16","E23000030","Hampshire","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"156","2015/16","E23000030","Hampshire","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 98 "
"157","2015/16","E23000030","Hampshire","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 105 "
"158","2015/16","E23000030","Hampshire","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 640 "
"159","2015/16","E23000030","Hampshire","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"160","2015/16","E23000030","Hampshire","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"161","2015/16","E23000027","Hertfordshire","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"162","2015/16","E23000027","Hertfordshire","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"163","2015/16","E23000027","Hertfordshire","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"164","2015/16","E23000027","Hertfordshire","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"165","2015/16","E23000027","Hertfordshire","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"166","2015/16","E23000027","Hertfordshire","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 38 "
"167","2015/16","E23000027","Hertfordshire","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 39 "
"168","2015/16","E23000027","Hertfordshire","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 285 "
"169","2015/16","E23000027","Hertfordshire","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"170","2015/16","E23000027","Hertfordshire","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"171","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"172","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"173","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"174","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"175","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"176","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 23 "
"177","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"178","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 211 "
"179","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"180","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"181","2015/16","E23000032","Kent","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"182","2015/16","E23000032","Kent","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"183","2015/16","E23000032","Kent","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 31 "
"184","2015/16","E23000032","Kent","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"185","2015/16","E23000032","Kent","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"186","2015/16","E23000032","Kent","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 95 "
"187","2015/16","E23000032","Kent","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 79 "
"188","2015/16","E23000032","Kent","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 731 "
"189","2015/16","E23000032","Kent","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"190","2015/16","E23000032","Kent","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"191","2015/16","E23000003","Lancashire","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"192","2015/16","E23000003","Lancashire","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"193","2015/16","E23000003","Lancashire","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"194","2015/16","E23000003","Lancashire","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"195","2015/16","E23000003","Lancashire","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"196","2015/16","E23000003","Lancashire","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 72 "
"197","2015/16","E23000003","Lancashire","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 43 "
"198","2015/16","E23000003","Lancashire","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 321 "
"199","2015/16","E23000003","Lancashire","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," 1 "
"200","2015/16","E23000003","Lancashire","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"201","2015/16","E23000021","Leicestershire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"202","2015/16","E23000021","Leicestershire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"203","2015/16","E23000021","Leicestershire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"204","2015/16","E23000021","Leicestershire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"205","2015/16","E23000021","Leicestershire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"206","2015/16","E23000021","Leicestershire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 32 "
"207","2015/16","E23000021","Leicestershire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 25 "
"208","2015/16","E23000021","Leicestershire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 232 "
"209","2015/16","E23000021","Leicestershire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"210","2015/16","E23000021","Leicestershire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"211","2015/16","E23000020","Lincolnshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"212","2015/16","E23000020","Lincolnshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"213","2015/16","E23000020","Lincolnshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"214","2015/16","E23000020","Lincolnshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"215","2015/16","E23000020","Lincolnshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"216","2015/16","E23000020","Lincolnshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 37 "
"217","2015/16","E23000020","Lincolnshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 32 "
"218","2015/16","E23000020","Lincolnshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 220 "
"219","2015/16","E23000020","Lincolnshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"220","2015/16","E23000020","Lincolnshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"221","2015/16","E23000034","London, City of","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"222","2015/16","E23000034","London, City of","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"223","2015/16","E23000034","London, City of","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"224","2015/16","E23000034","London, City of","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"225","2015/16","E23000034","London, City of","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"226","2015/16","E23000034","London, City of","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"227","2015/16","E23000034","London, City of","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"228","2015/16","E23000034","London, City of","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 19 "
"229","2015/16","E23000034","London, City of","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"230","2015/16","E23000034","London, City of","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"231","2015/16","E23000004","Merseyside","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"232","2015/16","E23000004","Merseyside","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"233","2015/16","E23000004","Merseyside","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"234","2015/16","E23000004","Merseyside","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"235","2015/16","E23000004","Merseyside","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"236","2015/16","E23000004","Merseyside","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 57 "
"237","2015/16","E23000004","Merseyside","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 83 "
"238","2015/16","E23000004","Merseyside","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 495 "
"239","2015/16","E23000004","Merseyside","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"240","2015/16","E23000004","Merseyside","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"241","2015/16","E23000001","Metropolitan Police","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 6 "
"242","2015/16","E23000001","Metropolitan Police","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"243","2015/16","E23000001","Metropolitan Police","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 48 "
"244","2015/16","E23000001","Metropolitan Police","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
