"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1099","2017/18","E23000004","Merseyside","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1100","2017/18","E23000004","Merseyside","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1101","2017/18","E23000001","Metropolitan Police","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1102","2017/18","E23000001","Metropolitan Police","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"1103","2017/18","E23000001","Metropolitan Police","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 49 "
"1104","2017/18","E23000001","Metropolitan Police","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1105","2017/18","E23000001","Metropolitan Police","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1106","2017/18","E23000001","Metropolitan Police","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 124 "
"1107","2017/18","E23000001","Metropolitan Police","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 152 "
"1108","2017/18","E23000001","Metropolitan Police","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 1,995 "
"1109","2017/18","E23000001","Metropolitan Police","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1110","2017/18","E23000001","Metropolitan Police","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1111","2017/18","E23000024","Norfolk","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1112","2017/18","E23000024","Norfolk","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1113","2017/18","E23000024","Norfolk","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1114","2017/18","E23000024","Norfolk","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1115","2017/18","E23000024","Norfolk","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1116","2017/18","E23000024","Norfolk","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 10 "
"1117","2017/18","E23000024","Norfolk","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 18 "
"1118","2017/18","E23000024","Norfolk","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 139 "
"1119","2017/18","E23000024","Norfolk","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1120","2017/18","E23000024","Norfolk","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1121","2017/18","W15000001","North Wales","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1122","2017/18","W15000001","North Wales","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1123","2017/18","W15000001","North Wales","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1124","2017/18","W15000001","North Wales","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1125","2017/18","W15000001","North Wales","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1126","2017/18","W15000001","North Wales","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 24 "
"1127","2017/18","W15000001","North Wales","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"1128","2017/18","W15000001","North Wales","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 384 "
"1129","2017/18","W15000001","North Wales","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1130","2017/18","W15000001","North Wales","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1131","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1132","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1133","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1134","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1135","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1136","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 49 "
"1137","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 48 "
"1138","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 302 "
"1139","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1140","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1141","2017/18","E23000022","Northamptonshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1142","2017/18","E23000022","Northamptonshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1143","2017/18","E23000022","Northamptonshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1144","2017/18","E23000022","Northamptonshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1145","2017/18","E23000022","Northamptonshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1146","2017/18","E23000022","Northamptonshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 27 "
"1147","2017/18","E23000022","Northamptonshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"1148","2017/18","E23000022","Northamptonshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 272 "
"1149","2017/18","E23000022","Northamptonshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1150","2017/18","E23000022","Northamptonshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1151","2017/18","E23000007","Northumbria","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1152","2017/18","E23000007","Northumbria","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1153","2017/18","E23000007","Northumbria","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 16 "
"1154","2017/18","E23000007","Northumbria","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1155","2017/18","E23000007","Northumbria","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1156","2017/18","E23000007","Northumbria","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 67 "
"1157","2017/18","E23000007","Northumbria","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 80 "
"1158","2017/18","E23000007","Northumbria","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 741 "
"1159","2017/18","E23000007","Northumbria","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1160","2017/18","E23000007","Northumbria","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1161","2017/18","E23000019","Nottinghamshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1162","2017/18","E23000019","Nottinghamshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1163","2017/18","E23000019","Nottinghamshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1164","2017/18","E23000019","Nottinghamshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1165","2017/18","E23000019","Nottinghamshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1166","2017/18","E23000019","Nottinghamshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 24 "
"1167","2017/18","E23000019","Nottinghamshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 32 "
"1168","2017/18","E23000019","Nottinghamshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 349 "
"1169","2017/18","E23000019","Nottinghamshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1170","2017/18","E23000019","Nottinghamshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"1171","2017/18","W15000003","South Wales","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1172","2017/18","W15000003","South Wales","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1173","2017/18","W15000003","South Wales","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 22 "
"1174","2017/18","W15000003","South Wales","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1175","2017/18","W15000003","South Wales","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1176","2017/18","W15000003","South Wales","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 65 "
"1177","2017/18","W15000003","South Wales","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 88 "
"1178","2017/18","W15000003","South Wales","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 600 "
"1179","2017/18","W15000003","South Wales","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1180","2017/18","W15000003","South Wales","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1181","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1182","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1183","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1184","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1185","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1186","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 37 "
"1187","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 42 "
"1188","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 336 "
"1189","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1190","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1191","2017/18","E23000015","Staffordshire","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1192","2017/18","E23000015","Staffordshire","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1193","2017/18","E23000015","Staffordshire","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1194","2017/18","E23000015","Staffordshire","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1195","2017/18","E23000015","Staffordshire","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1196","2017/18","E23000015","Staffordshire","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 30 "
"1197","2017/18","E23000015","Staffordshire","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 55 "
"1198","2017/18","E23000015","Staffordshire","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 414 "
"1199","2017/18","E23000015","Staffordshire","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1200","2017/18","E23000015","Staffordshire","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1201","2017/18","E23000025","Suffolk","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1202","2017/18","E23000025","Suffolk","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1203","2017/18","E23000025","Suffolk","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1204","2017/18","E23000025","Suffolk","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1205","2017/18","E23000025","Suffolk","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1206","2017/18","E23000025","Suffolk","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 13 "
"1207","2017/18","E23000025","Suffolk","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 23 "
"1208","2017/18","E23000025","Suffolk","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 105 "
"1209","2017/18","E23000025","Suffolk","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1210","2017/18","E23000025","Suffolk","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1211","2017/18","E23000031","Surrey","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1212","2017/18","E23000031","Surrey","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1213","2017/18","E23000031","Surrey","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 14 "
"1214","2017/18","E23000031","Surrey","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1215","2017/18","E23000031","Surrey","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1216","2017/18","E23000031","Surrey","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 61 "
"1217","2017/18","E23000031","Surrey","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 77 "
"1218","2017/18","E23000031","Surrey","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 437 "
"1219","2017/18","E23000031","Surrey","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1220","2017/18","E23000031","Surrey","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1221","2017/18","E23000033","Sussex","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1222","2017/18","E23000033","Sussex","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1223","2017/18","E23000033","Sussex","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1224","2017/18","E23000033","Sussex","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1225","2017/18","E23000033","Sussex","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1226","2017/18","E23000033","Sussex","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 60 "
"1227","2017/18","E23000033","Sussex","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 77 "
"1228","2017/18","E23000033","Sussex","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 478 "
"1229","2017/18","E23000033","Sussex","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1230","2017/18","E23000033","Sussex","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1231","2017/18","E23000029","Thames Valley","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1232","2017/18","E23000029","Thames Valley","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1233","2017/18","E23000029","Thames Valley","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1234","2017/18","E23000029","Thames Valley","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1235","2017/18","E23000029","Thames Valley","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1236","2017/18","E23000029","Thames Valley","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 70 "
"1237","2017/18","E23000029","Thames Valley","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 85 "
"1238","2017/18","E23000029","Thames Valley","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 649 "
"1239","2017/18","E23000029","Thames Valley","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1240","2017/18","E23000029","Thames Valley","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1241","2017/18","E23000017","Warwickshire","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1242","2017/18","E23000017","Warwickshire","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1243","2017/18","E23000017","Warwickshire","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1244","2017/18","E23000017","Warwickshire","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1245","2017/18","E23000017","Warwickshire","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1246","2017/18","E23000017","Warwickshire","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 14 "
"1247","2017/18","E23000017","Warwickshire","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 15 "
"1248","2017/18","E23000017","Warwickshire","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 154 "
"1249","2017/18","E23000017","Warwickshire","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1250","2017/18","E23000017","Warwickshire","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1251","2017/18","E23000016","West Mercia","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1252","2017/18","E23000016","West Mercia","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1253","2017/18","E23000016","West Mercia","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1254","2017/18","E23000016","West Mercia","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1255","2017/18","E23000016","West Mercia","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1256","2017/18","E23000016","West Mercia","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 42 "
"1257","2017/18","E23000016","West Mercia","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 48 "
"1258","2017/18","E23000016","West Mercia","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 356 "
"1259","2017/18","E23000016","West Mercia","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1260","2017/18","E23000016","West Mercia","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1261","2017/18","E23000014","West Midlands","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1262","2017/18","E23000014","West Midlands","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1263","2017/18","E23000014","West Midlands","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"1264","2017/18","E23000014","West Midlands","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1265","2017/18","E23000014","West Midlands","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1266","2017/18","E23000014","West Midlands","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 49 "
"1267","2017/18","E23000014","West Midlands","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 42 "
"1268","2017/18","E23000014","West Midlands","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 357 "
"1269","2017/18","E23000014","West Midlands","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1270","2017/18","E23000014","West Midlands","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1271","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1272","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1273","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 18 "
"1274","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1275","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1276","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 92 "
"1277","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 113 "
"1278","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 870 "
"1279","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1280","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1281","2017/18","E23000038","Wiltshire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1282","2017/18","E23000038","Wiltshire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1283","2017/18","E23000038","Wiltshire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"1284","2017/18","E23000038","Wiltshire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1285","2017/18","E23000038","Wiltshire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1286","2017/18","E23000038","Wiltshire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 20 "
"1287","2017/18","E23000038","Wiltshire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 48 "
"1288","2017/18","E23000038","Wiltshire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 305 "
"1289","2017/18","E23000038","Wiltshire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1290","2017/18","E23000038","Wiltshire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
