"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1742","2019/20","E23000023","Cambridgeshire","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1743","2019/20","E23000023","Cambridgeshire","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"1744","2019/20","E23000023","Cambridgeshire","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1745","2019/20","E23000023","Cambridgeshire","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1746","2019/20","E23000023","Cambridgeshire","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 16 "
"1747","2019/20","E23000023","Cambridgeshire","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"1748","2019/20","E23000023","Cambridgeshire","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 207 "
"1749","2019/20","E23000023","Cambridgeshire","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1750","2019/20","E23000023","Cambridgeshire","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1751","2019/20","E23000006","Cheshire","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1752","2019/20","E23000006","Cheshire","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1753","2019/20","E23000006","Cheshire","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"1754","2019/20","E23000006","Cheshire","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1755","2019/20","E23000006","Cheshire","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1756","2019/20","E23000006","Cheshire","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 22 "
"1757","2019/20","E23000006","Cheshire","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 26 "
"1758","2019/20","E23000006","Cheshire","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 260 "
"1759","2019/20","E23000006","Cheshire","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1760","2019/20","E23000006","Cheshire","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1761","2019/20","E23000013","Cleveland","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1762","2019/20","E23000013","Cleveland","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1763","2019/20","E23000013","Cleveland","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1764","2019/20","E23000013","Cleveland","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1765","2019/20","E23000013","Cleveland","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1766","2019/20","E23000013","Cleveland","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 18 "
"1767","2019/20","E23000013","Cleveland","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 30 "
"1768","2019/20","E23000013","Cleveland","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 212 "
"1769","2019/20","E23000013","Cleveland","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1770","2019/20","E23000013","Cleveland","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1771","2019/20","E23000002","Cumbria","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1772","2019/20","E23000002","Cumbria","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1773","2019/20","E23000002","Cumbria","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1774","2019/20","E23000002","Cumbria","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1775","2019/20","E23000002","Cumbria","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1776","2019/20","E23000002","Cumbria","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 34 "
"1777","2019/20","E23000002","Cumbria","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"1778","2019/20","E23000002","Cumbria","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 247 "
"1779","2019/20","E23000002","Cumbria","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1780","2019/20","E23000002","Cumbria","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1781","2019/20","E23000018","Derbyshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1782","2019/20","E23000018","Derbyshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1783","2019/20","E23000018","Derbyshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"1784","2019/20","E23000018","Derbyshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1785","2019/20","E23000018","Derbyshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1786","2019/20","E23000018","Derbyshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 26 "
"1787","2019/20","E23000018","Derbyshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 33 "
"1788","2019/20","E23000018","Derbyshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 333 "
"1789","2019/20","E23000018","Derbyshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1790","2019/20","E23000018","Derbyshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1791","2019/20","E23000035","Devon and Cornwall","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1792","2019/20","E23000035","Devon and Cornwall","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1793","2019/20","E23000035","Devon and Cornwall","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1794","2019/20","E23000035","Devon and Cornwall","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1795","2019/20","E23000035","Devon and Cornwall","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1796","2019/20","E23000035","Devon and Cornwall","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 37 "
"1797","2019/20","E23000035","Devon and Cornwall","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 46 "
"1798","2019/20","E23000035","Devon and Cornwall","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 410 "
"1799","2019/20","E23000035","Devon and Cornwall","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1800","2019/20","E23000035","Devon and Cornwall","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1801","2019/20","E23000039","Dorset","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1802","2019/20","E23000039","Dorset","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1803","2019/20","E23000039","Dorset","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"1804","2019/20","E23000039","Dorset","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1805","2019/20","E23000039","Dorset","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1806","2019/20","E23000039","Dorset","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 12 "
"1807","2019/20","E23000039","Dorset","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 33 "
"1808","2019/20","E23000039","Dorset","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 219 "
"1809","2019/20","E23000039","Dorset","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1810","2019/20","E23000039","Dorset","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1811","2019/20","E23000008","Durham","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1812","2019/20","E23000008","Durham","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1813","2019/20","E23000008","Durham","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1814","2019/20","E23000008","Durham","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1815","2019/20","E23000008","Durham","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1816","2019/20","E23000008","Durham","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 30 "
"1817","2019/20","E23000008","Durham","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 32 "
"1818","2019/20","E23000008","Durham","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 306 "
"1819","2019/20","E23000008","Durham","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1820","2019/20","E23000008","Durham","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1821","2019/20","W15000004","Dyfed-Powys","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1822","2019/20","W15000004","Dyfed-Powys","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1823","2019/20","W15000004","Dyfed-Powys","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1824","2019/20","W15000004","Dyfed-Powys","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1825","2019/20","W15000004","Dyfed-Powys","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1826","2019/20","W15000004","Dyfed-Powys","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 20 "
"1827","2019/20","W15000004","Dyfed-Powys","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 23 "
"1828","2019/20","W15000004","Dyfed-Powys","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 217 "
"1829","2019/20","W15000004","Dyfed-Powys","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1830","2019/20","W15000004","Dyfed-Powys","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1831","2019/20","E23000028","Essex","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1832","2019/20","E23000028","Essex","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1833","2019/20","E23000028","Essex","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1834","2019/20","E23000028","Essex","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1835","2019/20","E23000028","Essex","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1836","2019/20","E23000028","Essex","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 47 "
"1837","2019/20","E23000028","Essex","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 44 "
"1838","2019/20","E23000028","Essex","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 448 "
"1839","2019/20","E23000028","Essex","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1840","2019/20","E23000028","Essex","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1841","2019/20","E23000037","Gloucestershire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1842","2019/20","E23000037","Gloucestershire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1843","2019/20","E23000037","Gloucestershire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1844","2019/20","E23000037","Gloucestershire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1845","2019/20","E23000037","Gloucestershire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1846","2019/20","E23000037","Gloucestershire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 22 "
"1847","2019/20","E23000037","Gloucestershire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 20 "
"1848","2019/20","E23000037","Gloucestershire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 176 "
"1849","2019/20","E23000037","Gloucestershire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1850","2019/20","E23000037","Gloucestershire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1851","2019/20","E23000005","Greater Manchester","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1852","2019/20","E23000005","Greater Manchester","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1853","2019/20","E23000005","Greater Manchester","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"1854","2019/20","E23000005","Greater Manchester","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1855","2019/20","E23000005","Greater Manchester","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1856","2019/20","E23000005","Greater Manchester","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1857","2019/20","E23000005","Greater Manchester","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1858","2019/20","E23000005","Greater Manchester","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"1859","2019/20","E23000005","Greater Manchester","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1860","2019/20","E23000005","Greater Manchester","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1861","2019/20","W15000002","Gwent","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1862","2019/20","W15000002","Gwent","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1863","2019/20","W15000002","Gwent","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1864","2019/20","W15000002","Gwent","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1865","2019/20","W15000002","Gwent","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1866","2019/20","W15000002","Gwent","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 17 "
"1867","2019/20","W15000002","Gwent","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"1868","2019/20","W15000002","Gwent","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 180 "
"1869","2019/20","W15000002","Gwent","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1870","2019/20","W15000002","Gwent","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1871","2019/20","E23000030","Hampshire","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1872","2019/20","E23000030","Hampshire","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1873","2019/20","E23000030","Hampshire","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"1874","2019/20","E23000030","Hampshire","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1875","2019/20","E23000030","Hampshire","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1876","2019/20","E23000030","Hampshire","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 55 "
"1877","2019/20","E23000030","Hampshire","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 74 "
"1878","2019/20","E23000030","Hampshire","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 700 "
"1879","2019/20","E23000030","Hampshire","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1880","2019/20","E23000030","Hampshire","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1881","2019/20","E23000027","Hertfordshire","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1882","2019/20","E23000027","Hertfordshire","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1883","2019/20","E23000027","Hertfordshire","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1884","2019/20","E23000027","Hertfordshire","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1885","2019/20","E23000027","Hertfordshire","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1886","2019/20","E23000027","Hertfordshire","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"1887","2019/20","E23000027","Hertfordshire","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 19 "
"1888","2019/20","E23000027","Hertfordshire","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 160 "
"1889","2019/20","E23000027","Hertfordshire","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1890","2019/20","E23000027","Hertfordshire","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1891","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1892","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1893","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1894","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1895","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1896","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 33 "
"1897","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 46 "
"1898","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 415 "
"1899","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1900","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1901","2019/20","E23000032","Kent","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1902","2019/20","E23000032","Kent","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1903","2019/20","E23000032","Kent","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"1904","2019/20","E23000032","Kent","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1905","2019/20","E23000032","Kent","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1906","2019/20","E23000032","Kent","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 30 "
"1907","2019/20","E23000032","Kent","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 36 "
"1908","2019/20","E23000032","Kent","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 242 "
"1909","2019/20","E23000032","Kent","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1910","2019/20","E23000032","Kent","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1911","2019/20","E23000003","Lancashire","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1912","2019/20","E23000003","Lancashire","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1913","2019/20","E23000003","Lancashire","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"1914","2019/20","E23000003","Lancashire","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1915","2019/20","E23000003","Lancashire","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1916","2019/20","E23000003","Lancashire","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 31 "
"1917","2019/20","E23000003","Lancashire","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 23 "
"1918","2019/20","E23000003","Lancashire","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 170 "
"1919","2019/20","E23000003","Lancashire","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1920","2019/20","E23000003","Lancashire","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1921","2019/20","E23000021","Leicestershire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1922","2019/20","E23000021","Leicestershire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1923","2019/20","E23000021","Leicestershire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1924","2019/20","E23000021","Leicestershire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1925","2019/20","E23000021","Leicestershire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1926","2019/20","E23000021","Leicestershire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 24 "
"1927","2019/20","E23000021","Leicestershire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 31 "
"1928","2019/20","E23000021","Leicestershire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 267 "
"1929","2019/20","E23000021","Leicestershire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1930","2019/20","E23000021","Leicestershire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1931","2019/20","E23000020","Lincolnshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1932","2019/20","E23000020","Lincolnshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1933","2019/20","E23000020","Lincolnshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"1934","2019/20","E23000020","Lincolnshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1935","2019/20","E23000020","Lincolnshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1936","2019/20","E23000020","Lincolnshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 31 "
"1937","2019/20","E23000020","Lincolnshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"1938","2019/20","E23000020","Lincolnshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 277 "
"1939","2019/20","E23000020","Lincolnshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1940","2019/20","E23000020","Lincolnshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1941","2019/20","E23000034","London, City of","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1942","2019/20","E23000034","London, City of","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1943","2019/20","E23000034","London, City of","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"1944","2019/20","E23000034","London, City of","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1945","2019/20","E23000034","London, City of","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1946","2019/20","E23000034","London, City of","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1947","2019/20","E23000034","London, City of","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1948","2019/20","E23000034","London, City of","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"1949","2019/20","E23000034","London, City of","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1950","2019/20","E23000034","London, City of","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1951","2019/20","E23000004","Merseyside","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1952","2019/20","E23000004","Merseyside","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1953","2019/20","E23000004","Merseyside","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1954","2019/20","E23000004","Merseyside","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1955","2019/20","E23000004","Merseyside","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1956","2019/20","E23000004","Merseyside","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 29 "
"1957","2019/20","E23000004","Merseyside","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 46 "
"1958","2019/20","E23000004","Merseyside","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 390 "
"1959","2019/20","E23000004","Merseyside","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1960","2019/20","E23000004","Merseyside","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
