"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1379","2018/19","E23000039","Dorset","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1380","2018/19","E23000039","Dorset","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1381","2018/19","E23000008","Durham","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1382","2018/19","E23000008","Durham","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1383","2018/19","E23000008","Durham","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1384","2018/19","E23000008","Durham","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1385","2018/19","E23000008","Durham","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1386","2018/19","E23000008","Durham","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 41 "
"1387","2018/19","E23000008","Durham","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"1388","2018/19","E23000008","Durham","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 253 "
"1389","2018/19","E23000008","Durham","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1390","2018/19","E23000008","Durham","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1391","2018/19","W15000004","Dyfed-Powys","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1392","2018/19","W15000004","Dyfed-Powys","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1393","2018/19","W15000004","Dyfed-Powys","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1394","2018/19","W15000004","Dyfed-Powys","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1395","2018/19","W15000004","Dyfed-Powys","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1396","2018/19","W15000004","Dyfed-Powys","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 15 "
"1397","2018/19","W15000004","Dyfed-Powys","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"1398","2018/19","W15000004","Dyfed-Powys","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 193 "
"1399","2018/19","W15000004","Dyfed-Powys","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1400","2018/19","W15000004","Dyfed-Powys","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1401","2018/19","E23000028","Essex","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1402","2018/19","E23000028","Essex","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1403","2018/19","E23000028","Essex","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1404","2018/19","E23000028","Essex","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1405","2018/19","E23000028","Essex","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1406","2018/19","E23000028","Essex","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 45 "
"1407","2018/19","E23000028","Essex","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 42 "
"1408","2018/19","E23000028","Essex","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 445 "
"1409","2018/19","E23000028","Essex","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1410","2018/19","E23000028","Essex","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1411","2018/19","E23000037","Gloucestershire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1412","2018/19","E23000037","Gloucestershire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1413","2018/19","E23000037","Gloucestershire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1414","2018/19","E23000037","Gloucestershire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1415","2018/19","E23000037","Gloucestershire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1416","2018/19","E23000037","Gloucestershire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"1417","2018/19","E23000037","Gloucestershire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 17 "
"1418","2018/19","E23000037","Gloucestershire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 173 "
"1419","2018/19","E23000037","Gloucestershire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1420","2018/19","E23000037","Gloucestershire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1421","2018/19","E23000005","Greater Manchester","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1422","2018/19","E23000005","Greater Manchester","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1423","2018/19","E23000005","Greater Manchester","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 21 "
"1424","2018/19","E23000005","Greater Manchester","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1425","2018/19","E23000005","Greater Manchester","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1426","2018/19","E23000005","Greater Manchester","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 67 "
"1427","2018/19","E23000005","Greater Manchester","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 107 "
"1428","2018/19","E23000005","Greater Manchester","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 973 "
"1429","2018/19","E23000005","Greater Manchester","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1430","2018/19","E23000005","Greater Manchester","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1431","2018/19","W15000002","Gwent","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1432","2018/19","W15000002","Gwent","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1433","2018/19","W15000002","Gwent","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"1434","2018/19","W15000002","Gwent","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1435","2018/19","W15000002","Gwent","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1436","2018/19","W15000002","Gwent","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 18 "
"1437","2018/19","W15000002","Gwent","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 25 "
"1438","2018/19","W15000002","Gwent","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 228 "
"1439","2018/19","W15000002","Gwent","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1440","2018/19","W15000002","Gwent","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"1441","2018/19","E23000030","Hampshire","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1442","2018/19","E23000030","Hampshire","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1443","2018/19","E23000030","Hampshire","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1444","2018/19","E23000030","Hampshire","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1445","2018/19","E23000030","Hampshire","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1446","2018/19","E23000030","Hampshire","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 70 "
"1447","2018/19","E23000030","Hampshire","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 111 "
"1448","2018/19","E23000030","Hampshire","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 680 "
"1449","2018/19","E23000030","Hampshire","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1450","2018/19","E23000030","Hampshire","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1451","2018/19","E23000027","Hertfordshire","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1452","2018/19","E23000027","Hertfordshire","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1453","2018/19","E23000027","Hertfordshire","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1454","2018/19","E23000027","Hertfordshire","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1455","2018/19","E23000027","Hertfordshire","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1456","2018/19","E23000027","Hertfordshire","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 13 "
"1457","2018/19","E23000027","Hertfordshire","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 21 "
"1458","2018/19","E23000027","Hertfordshire","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 145 "
"1459","2018/19","E23000027","Hertfordshire","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1460","2018/19","E23000027","Hertfordshire","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1461","2018/19","E23000012","Humberside","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1462","2018/19","E23000012","Humberside","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1463","2018/19","E23000012","Humberside","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"1464","2018/19","E23000012","Humberside","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1465","2018/19","E23000012","Humberside","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1466","2018/19","E23000012","Humberside","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 26 "
"1467","2018/19","E23000012","Humberside","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 42 "
"1468","2018/19","E23000012","Humberside","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 283 "
"1469","2018/19","E23000012","Humberside","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1470","2018/19","E23000012","Humberside","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," 10 "
"1471","2018/19","E23000032","Kent","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"1472","2018/19","E23000032","Kent","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1473","2018/19","E23000032","Kent","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 18 "
"1474","2018/19","E23000032","Kent","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1475","2018/19","E23000032","Kent","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1476","2018/19","E23000032","Kent","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 60 "
"1477","2018/19","E23000032","Kent","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 87 "
"1478","2018/19","E23000032","Kent","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 709 "
"1479","2018/19","E23000032","Kent","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1480","2018/19","E23000032","Kent","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1481","2018/19","E23000003","Lancashire","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1482","2018/19","E23000003","Lancashire","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1483","2018/19","E23000003","Lancashire","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"1484","2018/19","E23000003","Lancashire","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1485","2018/19","E23000003","Lancashire","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1486","2018/19","E23000003","Lancashire","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 8 "
"1487","2018/19","E23000003","Lancashire","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"1488","2018/19","E23000003","Lancashire","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 52 "
"1489","2018/19","E23000003","Lancashire","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1490","2018/19","E23000003","Lancashire","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1491","2018/19","E23000021","Leicestershire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1492","2018/19","E23000021","Leicestershire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1493","2018/19","E23000021","Leicestershire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"1494","2018/19","E23000021","Leicestershire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1495","2018/19","E23000021","Leicestershire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1496","2018/19","E23000021","Leicestershire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 32 "
"1497","2018/19","E23000021","Leicestershire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 40 "
"1498","2018/19","E23000021","Leicestershire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 253 "
"1499","2018/19","E23000021","Leicestershire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1500","2018/19","E23000021","Leicestershire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"1501","2018/19","E23000020","Lincolnshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1502","2018/19","E23000020","Lincolnshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1503","2018/19","E23000020","Lincolnshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1504","2018/19","E23000020","Lincolnshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1505","2018/19","E23000020","Lincolnshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1506","2018/19","E23000020","Lincolnshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 19 "
"1507","2018/19","E23000020","Lincolnshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 29 "
"1508","2018/19","E23000020","Lincolnshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 243 "
"1509","2018/19","E23000020","Lincolnshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1510","2018/19","E23000020","Lincolnshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"1511","2018/19","E23000034","London, City of","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1512","2018/19","E23000034","London, City of","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1513","2018/19","E23000034","London, City of","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"1514","2018/19","E23000034","London, City of","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1515","2018/19","E23000034","London, City of","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1516","2018/19","E23000034","London, City of","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1517","2018/19","E23000034","London, City of","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1518","2018/19","E23000034","London, City of","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 16 "
"1519","2018/19","E23000034","London, City of","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1520","2018/19","E23000034","London, City of","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1521","2018/19","E23000004","Merseyside","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1522","2018/19","E23000004","Merseyside","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1523","2018/19","E23000004","Merseyside","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1524","2018/19","E23000004","Merseyside","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1525","2018/19","E23000004","Merseyside","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"1526","2018/19","E23000004","Merseyside","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 27 "
"1527","2018/19","E23000004","Merseyside","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 37 "
"1528","2018/19","E23000004","Merseyside","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 421 "
"1529","2018/19","E23000004","Merseyside","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1530","2018/19","E23000004","Merseyside","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
