"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"487","2016/17","E23000002","Cumbria","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 35 "
"488","2016/17","E23000002","Cumbria","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 241 "
"489","2016/17","E23000002","Cumbria","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"490","2016/17","E23000002","Cumbria","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"491","2016/17","E23000018","Derbyshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"492","2016/17","E23000018","Derbyshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"493","2016/17","E23000018","Derbyshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"494","2016/17","E23000018","Derbyshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"495","2016/17","E23000018","Derbyshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"496","2016/17","E23000018","Derbyshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 62 "
"497","2016/17","E23000018","Derbyshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 81 "
"498","2016/17","E23000018","Derbyshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 437 "
"499","2016/17","E23000018","Derbyshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"500","2016/17","E23000018","Derbyshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"501","2016/17","E23000035","Devon and Cornwall","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"502","2016/17","E23000035","Devon and Cornwall","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"503","2016/17","E23000035","Devon and Cornwall","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"504","2016/17","E23000035","Devon and Cornwall","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"505","2016/17","E23000035","Devon and Cornwall","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"506","2016/17","E23000035","Devon and Cornwall","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 39 "
"507","2016/17","E23000035","Devon and Cornwall","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 61 "
"508","2016/17","E23000035","Devon and Cornwall","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 329 "
"509","2016/17","E23000035","Devon and Cornwall","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"510","2016/17","E23000035","Devon and Cornwall","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"511","2016/17","E23000039","Dorset","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"512","2016/17","E23000039","Dorset","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"513","2016/17","E23000039","Dorset","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"514","2016/17","E23000039","Dorset","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"515","2016/17","E23000039","Dorset","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"516","2016/17","E23000039","Dorset","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 12 "
"517","2016/17","E23000039","Dorset","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 49 "
"518","2016/17","E23000039","Dorset","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 241 "
"519","2016/17","E23000039","Dorset","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"520","2016/17","E23000039","Dorset","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"521","2016/17","E23000008","Durham","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"522","2016/17","E23000008","Durham","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"523","2016/17","E23000008","Durham","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"524","2016/17","E23000008","Durham","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"525","2016/17","E23000008","Durham","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"526","2016/17","E23000008","Durham","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 28 "
"527","2016/17","E23000008","Durham","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 41 "
"528","2016/17","E23000008","Durham","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 292 "
"529","2016/17","E23000008","Durham","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"530","2016/17","E23000008","Durham","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"531","2016/17","W15000004","Dyfed-Powys","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"532","2016/17","W15000004","Dyfed-Powys","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"533","2016/17","W15000004","Dyfed-Powys","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"534","2016/17","W15000004","Dyfed-Powys","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"535","2016/17","W15000004","Dyfed-Powys","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"536","2016/17","W15000004","Dyfed-Powys","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 20 "
"537","2016/17","W15000004","Dyfed-Powys","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 25 "
"538","2016/17","W15000004","Dyfed-Powys","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 193 "
"539","2016/17","W15000004","Dyfed-Powys","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"540","2016/17","W15000004","Dyfed-Powys","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"541","2016/17","E23000028","Essex","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"542","2016/17","E23000028","Essex","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"543","2016/17","E23000028","Essex","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"544","2016/17","E23000028","Essex","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"545","2016/17","E23000028","Essex","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"546","2016/17","E23000028","Essex","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 27 "
"547","2016/17","E23000028","Essex","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"548","2016/17","E23000028","Essex","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 226 "
"549","2016/17","E23000028","Essex","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"550","2016/17","E23000028","Essex","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"551","2016/17","E23000037","Gloucestershire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"552","2016/17","E23000037","Gloucestershire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"553","2016/17","E23000037","Gloucestershire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"554","2016/17","E23000037","Gloucestershire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"555","2016/17","E23000037","Gloucestershire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"556","2016/17","E23000037","Gloucestershire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"557","2016/17","E23000037","Gloucestershire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 16 "
"558","2016/17","E23000037","Gloucestershire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 137 "
"559","2016/17","E23000037","Gloucestershire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"560","2016/17","E23000037","Gloucestershire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"561","2016/17","E23000005","Greater Manchester","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"562","2016/17","E23000005","Greater Manchester","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"563","2016/17","E23000005","Greater Manchester","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 24 "
"564","2016/17","E23000005","Greater Manchester","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"565","2016/17","E23000005","Greater Manchester","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"566","2016/17","E23000005","Greater Manchester","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 143 "
"567","2016/17","E23000005","Greater Manchester","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 141 "
"568","2016/17","E23000005","Greater Manchester","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 1,108 "
"569","2016/17","E23000005","Greater Manchester","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"570","2016/17","E23000005","Greater Manchester","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"571","2016/17","W15000002","Gwent","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"572","2016/17","W15000002","Gwent","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"573","2016/17","W15000002","Gwent","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"574","2016/17","W15000002","Gwent","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"575","2016/17","W15000002","Gwent","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"576","2016/17","W15000002","Gwent","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 10 "
"577","2016/17","W15000002","Gwent","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 16 "
"578","2016/17","W15000002","Gwent","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 130 "
"579","2016/17","W15000002","Gwent","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"580","2016/17","W15000002","Gwent","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"581","2016/17","E23000030","Hampshire","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"582","2016/17","E23000030","Hampshire","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"583","2016/17","E23000030","Hampshire","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"584","2016/17","E23000030","Hampshire","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"585","2016/17","E23000030","Hampshire","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"586","2016/17","E23000030","Hampshire","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 66 "
"587","2016/17","E23000030","Hampshire","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 99 "
"588","2016/17","E23000030","Hampshire","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 578 "
"589","2016/17","E23000030","Hampshire","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"590","2016/17","E23000030","Hampshire","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"591","2016/17","E23000027","Hertfordshire","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"592","2016/17","E23000027","Hertfordshire","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"593","2016/17","E23000027","Hertfordshire","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"594","2016/17","E23000027","Hertfordshire","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"595","2016/17","E23000027","Hertfordshire","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"596","2016/17","E23000027","Hertfordshire","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 34 "
"597","2016/17","E23000027","Hertfordshire","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 28 "
"598","2016/17","E23000027","Hertfordshire","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 255 "
"599","2016/17","E23000027","Hertfordshire","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"600","2016/17","E23000027","Hertfordshire","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"601","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"602","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"603","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"604","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"605","2016/17","E23000012","Humberside","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"606","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 14 "
"607","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 16 "
"608","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 204 "
"609","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"610","2016/17","E23000012","Humberside","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"611","2016/17","E23000032","Kent","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"612","2016/17","E23000032","Kent","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"613","2016/17","E23000032","Kent","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"614","2016/17","E23000032","Kent","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"615","2016/17","E23000032","Kent","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"616","2016/17","E23000032","Kent","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 76 "
"617","2016/17","E23000032","Kent","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 85 "
"618","2016/17","E23000032","Kent","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 773 "
"619","2016/17","E23000032","Kent","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"620","2016/17","E23000032","Kent","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"621","2016/17","E23000003","Lancashire","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"622","2016/17","E23000003","Lancashire","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"623","2016/17","E23000003","Lancashire","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"624","2016/17","E23000003","Lancashire","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"625","2016/17","E23000003","Lancashire","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"626","2016/17","E23000003","Lancashire","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 54 "
"627","2016/17","E23000003","Lancashire","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 37 "
"628","2016/17","E23000003","Lancashire","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 289 "
"629","2016/17","E23000003","Lancashire","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"630","2016/17","E23000003","Lancashire","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"631","2016/17","E23000021","Leicestershire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"632","2016/17","E23000021","Leicestershire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"633","2016/17","E23000021","Leicestershire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"634","2016/17","E23000021","Leicestershire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"635","2016/17","E23000021","Leicestershire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"636","2016/17","E23000021","Leicestershire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 27 "
"637","2016/17","E23000021","Leicestershire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 50 "
"638","2016/17","E23000021","Leicestershire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 260 "
"639","2016/17","E23000021","Leicestershire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"640","2016/17","E23000021","Leicestershire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"641","2016/17","E23000020","Lincolnshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"642","2016/17","E23000020","Lincolnshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"643","2016/17","E23000020","Lincolnshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"644","2016/17","E23000020","Lincolnshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"645","2016/17","E23000020","Lincolnshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"646","2016/17","E23000020","Lincolnshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 40 "
"647","2016/17","E23000020","Lincolnshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"648","2016/17","E23000020","Lincolnshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 242 "
"649","2016/17","E23000020","Lincolnshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"650","2016/17","E23000020","Lincolnshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"651","2016/17","E23000034","London, City of","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"652","2016/17","E23000034","London, City of","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"653","2016/17","E23000034","London, City of","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," - "
"654","2016/17","E23000034","London, City of","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"655","2016/17","E23000034","London, City of","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"656","2016/17","E23000034","London, City of","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"657","2016/17","E23000034","London, City of","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"658","2016/17","E23000034","London, City of","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"659","2016/17","E23000034","London, City of","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"660","2016/17","E23000034","London, City of","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"661","2016/17","E23000004","Merseyside","North West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"662","2016/17","E23000004","Merseyside","North West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"663","2016/17","E23000004","Merseyside","North West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"664","2016/17","E23000004","Merseyside","North West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"665","2016/17","E23000004","Merseyside","North West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"666","2016/17","E23000004","Merseyside","North West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 49 "
"667","2016/17","E23000004","Merseyside","North West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 53 "
"668","2016/17","E23000004","Merseyside","North West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 381 "
"669","2016/17","E23000004","Merseyside","North West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"670","2016/17","E23000004","Merseyside","North West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"671","2016/17","E23000001","Metropolitan Police","London","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"672","2016/17","E23000001","Metropolitan Police","London","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 10 "
"673","2016/17","E23000001","Metropolitan Police","London","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 85 "
"674","2016/17","E23000001","Metropolitan Police","London","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"675","2016/17","E23000001","Metropolitan Police","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
