"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"646","2016/17","E23000020","Lincolnshire","East Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"647","2016/17","E23000020","Lincolnshire","East Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"648","2016/17","E23000020","Lincolnshire","East Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"649","2016/17","E23000020","Lincolnshire","East Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"650","2016/17","E23000020","Lincolnshire","East Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"651","2016/17","E23000034","London, City of","London","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"652","2016/17","E23000034","London, City of","London","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"653","2016/17","E23000034","London, City of","London","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"654","2016/17","E23000034","London, City of","London","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"655","2016/17","E23000034","London, City of","London","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"656","2016/17","E23000034","London, City of","London","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"657","2016/17","E23000034","London, City of","London","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"658","2016/17","E23000034","London, City of","London","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"659","2016/17","E23000034","London, City of","London","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"660","2016/17","E23000034","London, City of","London","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"661","2016/17","E23000004","Merseyside","North West","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"662","2016/17","E23000004","Merseyside","North West","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"663","2016/17","E23000004","Merseyside","North West","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"664","2016/17","E23000004","Merseyside","North West","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"665","2016/17","E23000004","Merseyside","North West","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"666","2016/17","E23000004","Merseyside","North West","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"667","2016/17","E23000004","Merseyside","North West","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"668","2016/17","E23000004","Merseyside","North West","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 27 "
"669","2016/17","E23000004","Merseyside","North West","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"670","2016/17","E23000004","Merseyside","North West","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"671","2016/17","E23000001","Metropolitan Police","London","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"672","2016/17","E23000001","Metropolitan Police","London","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"673","2016/17","E23000001","Metropolitan Police","London","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"674","2016/17","E23000001","Metropolitan Police","London","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"675","2016/17","E23000001","Metropolitan Police","London","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"676","2016/17","E23000001","Metropolitan Police","London","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 48 "
"677","2016/17","E23000001","Metropolitan Police","London","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 49 "
"678","2016/17","E23000001","Metropolitan Police","London","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 847 "
"679","2016/17","E23000001","Metropolitan Police","London","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"680","2016/17","E23000001","Metropolitan Police","London","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," 1 "
"681","2016/17","E23000024","Norfolk","Eastern","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"682","2016/17","E23000024","Norfolk","Eastern","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"683","2016/17","E23000024","Norfolk","Eastern","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"684","2016/17","E23000024","Norfolk","Eastern","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"685","2016/17","E23000024","Norfolk","Eastern","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"686","2016/17","E23000024","Norfolk","Eastern","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"687","2016/17","E23000024","Norfolk","Eastern","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"688","2016/17","E23000024","Norfolk","Eastern","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"689","2016/17","E23000024","Norfolk","Eastern","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"690","2016/17","E23000024","Norfolk","Eastern","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"691","2016/17","W15000001","North Wales","Wales","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"692","2016/17","W15000001","North Wales","Wales","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"693","2016/17","W15000001","North Wales","Wales","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"694","2016/17","W15000001","North Wales","Wales","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"695","2016/17","W15000001","North Wales","Wales","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"696","2016/17","W15000001","North Wales","Wales","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"697","2016/17","W15000001","North Wales","Wales","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"698","2016/17","W15000001","North Wales","Wales","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"699","2016/17","W15000001","North Wales","Wales","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"700","2016/17","W15000001","North Wales","Wales","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"701","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"702","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"703","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"704","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"705","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"706","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"707","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"708","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"709","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"710","2016/17","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"711","2016/17","E23000022","Northamptonshire","East Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"712","2016/17","E23000022","Northamptonshire","East Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"713","2016/17","E23000022","Northamptonshire","East Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"714","2016/17","E23000022","Northamptonshire","East Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"715","2016/17","E23000022","Northamptonshire","East Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"716","2016/17","E23000022","Northamptonshire","East Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"717","2016/17","E23000022","Northamptonshire","East Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"718","2016/17","E23000022","Northamptonshire","East Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"719","2016/17","E23000022","Northamptonshire","East Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"720","2016/17","E23000022","Northamptonshire","East Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"721","2016/17","E23000007","Northumbria","North East","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"722","2016/17","E23000007","Northumbria","North East","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"723","2016/17","E23000007","Northumbria","North East","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"724","2016/17","E23000007","Northumbria","North East","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"725","2016/17","E23000007","Northumbria","North East","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"726","2016/17","E23000007","Northumbria","North East","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"727","2016/17","E23000007","Northumbria","North East","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 12 "
"728","2016/17","E23000007","Northumbria","North East","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 96 "
"729","2016/17","E23000007","Northumbria","North East","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"730","2016/17","E23000007","Northumbria","North East","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"731","2016/17","E23000019","Nottinghamshire","East Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"732","2016/17","E23000019","Nottinghamshire","East Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"733","2016/17","E23000019","Nottinghamshire","East Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"734","2016/17","E23000019","Nottinghamshire","East Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"735","2016/17","E23000019","Nottinghamshire","East Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"736","2016/17","E23000019","Nottinghamshire","East Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"737","2016/17","E23000019","Nottinghamshire","East Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"738","2016/17","E23000019","Nottinghamshire","East Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 55 "
"739","2016/17","E23000019","Nottinghamshire","East Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"740","2016/17","E23000019","Nottinghamshire","East Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"741","2016/17","W15000003","South Wales","Wales","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"742","2016/17","W15000003","South Wales","Wales","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"743","2016/17","W15000003","South Wales","Wales","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"744","2016/17","W15000003","South Wales","Wales","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"745","2016/17","W15000003","South Wales","Wales","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"746","2016/17","W15000003","South Wales","Wales","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"747","2016/17","W15000003","South Wales","Wales","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"748","2016/17","W15000003","South Wales","Wales","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 35 "
"749","2016/17","W15000003","South Wales","Wales","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"750","2016/17","W15000003","South Wales","Wales","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"751","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"752","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"753","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"754","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"755","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"756","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"757","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"758","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 29 "
"759","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"760","2016/17","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"761","2016/17","E23000015","Staffordshire","West Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"762","2016/17","E23000015","Staffordshire","West Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"763","2016/17","E23000015","Staffordshire","West Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"764","2016/17","E23000015","Staffordshire","West Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"765","2016/17","E23000015","Staffordshire","West Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"766","2016/17","E23000015","Staffordshire","West Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"767","2016/17","E23000015","Staffordshire","West Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"768","2016/17","E23000015","Staffordshire","West Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 31 "
"769","2016/17","E23000015","Staffordshire","West Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"770","2016/17","E23000015","Staffordshire","West Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"771","2016/17","E23000025","Suffolk","Eastern","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"772","2016/17","E23000025","Suffolk","Eastern","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"773","2016/17","E23000025","Suffolk","Eastern","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"774","2016/17","E23000025","Suffolk","Eastern","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"775","2016/17","E23000025","Suffolk","Eastern","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"776","2016/17","E23000025","Suffolk","Eastern","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"777","2016/17","E23000025","Suffolk","Eastern","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"778","2016/17","E23000025","Suffolk","Eastern","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"779","2016/17","E23000025","Suffolk","Eastern","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"780","2016/17","E23000025","Suffolk","Eastern","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"781","2016/17","E23000031","Surrey","South East","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"782","2016/17","E23000031","Surrey","South East","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"783","2016/17","E23000031","Surrey","South East","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"784","2016/17","E23000031","Surrey","South East","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"785","2016/17","E23000031","Surrey","South East","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"786","2016/17","E23000031","Surrey","South East","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"787","2016/17","E23000031","Surrey","South East","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"788","2016/17","E23000031","Surrey","South East","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 53 "
"789","2016/17","E23000031","Surrey","South East","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"790","2016/17","E23000031","Surrey","South East","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"791","2016/17","E23000033","Sussex","South East","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"792","2016/17","E23000033","Sussex","South East","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"793","2016/17","E23000033","Sussex","South East","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"794","2016/17","E23000033","Sussex","South East","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"795","2016/17","E23000033","Sussex","South East","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"796","2016/17","E23000033","Sussex","South East","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"797","2016/17","E23000033","Sussex","South East","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"798","2016/17","E23000033","Sussex","South East","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 46 "
"799","2016/17","E23000033","Sussex","South East","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"800","2016/17","E23000033","Sussex","South East","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"801","2016/17","E23000029","Thames Valley","South East","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"802","2016/17","E23000029","Thames Valley","South East","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"803","2016/17","E23000029","Thames Valley","South East","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"804","2016/17","E23000029","Thames Valley","South East","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"805","2016/17","E23000029","Thames Valley","South East","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"806","2016/17","E23000029","Thames Valley","South East","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"807","2016/17","E23000029","Thames Valley","South East","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 16 "
"808","2016/17","E23000029","Thames Valley","South East","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 197 "
"809","2016/17","E23000029","Thames Valley","South East","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"810","2016/17","E23000029","Thames Valley","South East","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"811","2016/17","E23000017","Warwickshire","West Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"812","2016/17","E23000017","Warwickshire","West Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"813","2016/17","E23000017","Warwickshire","West Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"814","2016/17","E23000017","Warwickshire","West Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"815","2016/17","E23000017","Warwickshire","West Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"816","2016/17","E23000017","Warwickshire","West Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"817","2016/17","E23000017","Warwickshire","West Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"818","2016/17","E23000017","Warwickshire","West Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 22 "
"819","2016/17","E23000017","Warwickshire","West Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"820","2016/17","E23000017","Warwickshire","West Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"821","2016/17","E23000016","West Mercia","West Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"822","2016/17","E23000016","West Mercia","West Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"823","2016/17","E23000016","West Mercia","West Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"824","2016/17","E23000016","West Mercia","West Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"825","2016/17","E23000016","West Mercia","West Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"826","2016/17","E23000016","West Mercia","West Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"827","2016/17","E23000016","West Mercia","West Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"828","2016/17","E23000016","West Mercia","West Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 31 "
"829","2016/17","E23000016","West Mercia","West Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"830","2016/17","E23000016","West Mercia","West Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"831","2016/17","E23000014","West Midlands","West Midlands","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"832","2016/17","E23000014","West Midlands","West Midlands","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"833","2016/17","E23000014","West Midlands","West Midlands","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"834","2016/17","E23000014","West Midlands","West Midlands","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"835","2016/17","E23000014","West Midlands","West Midlands","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"836","2016/17","E23000014","West Midlands","West Midlands","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"837","2016/17","E23000014","West Midlands","West Midlands","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"838","2016/17","E23000014","West Midlands","West Midlands","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 85 "
"839","2016/17","E23000014","West Midlands","West Midlands","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"840","2016/17","E23000014","West Midlands","West Midlands","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"841","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"842","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"843","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"844","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"845","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"846","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 12 "
"847","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 22 "
"848","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 295 "
"849","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"850","2016/17","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"851","2016/17","E23000038","Wiltshire","South West","Female","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"852","2016/17","E23000038","Wiltshire","South West","Female","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"853","2016/17","E23000038","Wiltshire","South West","Female","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"854","2016/17","E23000038","Wiltshire","South West","Female","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"855","2016/17","E23000038","Wiltshire","South West","Female","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"856","2016/17","E23000038","Wiltshire","South West","Male","Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"857","2016/17","E23000038","Wiltshire","South West","Male","Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"858","2016/17","E23000038","Wiltshire","South West","Male","Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 31 "
"859","2016/17","E23000038","Wiltshire","South West","Male","Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"860","2016/17","E23000038","Wiltshire","South West","Male","Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
