"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"38","2019/20","E23000006","Cheshire","North West","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"39","2019/20","E23000006","Cheshire","North West","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"40","2019/20","E23000006","Cheshire","North West","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"41","2019/20","E23000013","Cleveland","North East","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"42","2019/20","E23000013","Cleveland","North East","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"43","2019/20","E23000013","Cleveland","North East","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"44","2019/20","E23000013","Cleveland","North East","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"45","2019/20","E23000013","Cleveland","North East","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"46","2019/20","E23000013","Cleveland","North East","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"47","2019/20","E23000013","Cleveland","North East","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"48","2019/20","E23000013","Cleveland","North East","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 17 "
"49","2019/20","E23000013","Cleveland","North East","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"50","2019/20","E23000013","Cleveland","North East","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"51","2019/20","E23000002","Cumbria","North West","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"52","2019/20","E23000002","Cumbria","North West","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"53","2019/20","E23000002","Cumbria","North West","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"54","2019/20","E23000002","Cumbria","North West","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"55","2019/20","E23000002","Cumbria","North West","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"56","2019/20","E23000002","Cumbria","North West","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"57","2019/20","E23000002","Cumbria","North West","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"58","2019/20","E23000002","Cumbria","North West","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"59","2019/20","E23000002","Cumbria","North West","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"60","2019/20","E23000002","Cumbria","North West","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"61","2019/20","E23000018","Derbyshire","East Midlands","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"62","2019/20","E23000018","Derbyshire","East Midlands","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"63","2019/20","E23000018","Derbyshire","East Midlands","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"64","2019/20","E23000018","Derbyshire","East Midlands","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"65","2019/20","E23000018","Derbyshire","East Midlands","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"66","2019/20","E23000018","Derbyshire","East Midlands","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"67","2019/20","E23000018","Derbyshire","East Midlands","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"68","2019/20","E23000018","Derbyshire","East Midlands","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 33 "
"69","2019/20","E23000018","Derbyshire","East Midlands","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"70","2019/20","E23000018","Derbyshire","East Midlands","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"71","2019/20","E23000035","Devon and Cornwall","South West","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"72","2019/20","E23000035","Devon and Cornwall","South West","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"73","2019/20","E23000035","Devon and Cornwall","South West","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"74","2019/20","E23000035","Devon and Cornwall","South West","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"75","2019/20","E23000035","Devon and Cornwall","South West","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"76","2019/20","E23000035","Devon and Cornwall","South West","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"77","2019/20","E23000035","Devon and Cornwall","South West","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"78","2019/20","E23000035","Devon and Cornwall","South West","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"79","2019/20","E23000035","Devon and Cornwall","South West","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"80","2019/20","E23000035","Devon and Cornwall","South West","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"81","2019/20","E23000039","Dorset","South West","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"82","2019/20","E23000039","Dorset","South West","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"83","2019/20","E23000039","Dorset","South West","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"84","2019/20","E23000039","Dorset","South West","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"85","2019/20","E23000039","Dorset","South West","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
