"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"38","2015/16","E23000006","Cheshire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"39","2015/16","E23000006","Cheshire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"40","2015/16","E23000006","Cheshire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"41","2015/16","E23000013","Cleveland","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"42","2015/16","E23000013","Cleveland","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"43","2015/16","E23000013","Cleveland","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"44","2015/16","E23000013","Cleveland","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"45","2015/16","E23000013","Cleveland","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"46","2015/16","E23000013","Cleveland","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"47","2015/16","E23000013","Cleveland","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"48","2015/16","E23000013","Cleveland","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"49","2015/16","E23000013","Cleveland","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"50","2015/16","E23000013","Cleveland","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"51","2015/16","E23000002","Cumbria","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"52","2015/16","E23000002","Cumbria","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"53","2015/16","E23000002","Cumbria","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"54","2015/16","E23000002","Cumbria","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"55","2015/16","E23000002","Cumbria","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"56","2015/16","E23000002","Cumbria","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"57","2015/16","E23000002","Cumbria","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"58","2015/16","E23000002","Cumbria","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"59","2015/16","E23000002","Cumbria","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"60","2015/16","E23000002","Cumbria","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"61","2015/16","E23000018","Derbyshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"62","2015/16","E23000018","Derbyshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"63","2015/16","E23000018","Derbyshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"64","2015/16","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"65","2015/16","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"66","2015/16","E23000018","Derbyshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"67","2015/16","E23000018","Derbyshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"68","2015/16","E23000018","Derbyshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"69","2015/16","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"70","2015/16","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"71","2015/16","E23000035","Devon and Cornwall","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"72","2015/16","E23000035","Devon and Cornwall","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"73","2015/16","E23000035","Devon and Cornwall","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"74","2015/16","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"75","2015/16","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"76","2015/16","E23000035","Devon and Cornwall","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"77","2015/16","E23000035","Devon and Cornwall","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"78","2015/16","E23000035","Devon and Cornwall","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"79","2015/16","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"80","2015/16","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"81","2015/16","E23000039","Dorset","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"82","2015/16","E23000039","Dorset","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"83","2015/16","E23000039","Dorset","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"84","2015/16","E23000039","Dorset","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"85","2015/16","E23000039","Dorset","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"86","2015/16","E23000039","Dorset","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"87","2015/16","E23000039","Dorset","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"88","2015/16","E23000039","Dorset","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 17 "
"89","2015/16","E23000039","Dorset","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"90","2015/16","E23000039","Dorset","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"91","2015/16","E23000008","Durham","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"92","2015/16","E23000008","Durham","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"93","2015/16","E23000008","Durham","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"94","2015/16","E23000008","Durham","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"95","2015/16","E23000008","Durham","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"96","2015/16","E23000008","Durham","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"97","2015/16","E23000008","Durham","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"98","2015/16","E23000008","Durham","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"99","2015/16","E23000008","Durham","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"100","2015/16","E23000008","Durham","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"101","2015/16","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"102","2015/16","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"103","2015/16","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"104","2015/16","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"105","2015/16","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"106","2015/16","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"107","2015/16","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"108","2015/16","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"109","2015/16","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"110","2015/16","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"111","2015/16","E23000028","Essex","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"112","2015/16","E23000028","Essex","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"113","2015/16","E23000028","Essex","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"114","2015/16","E23000028","Essex","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"115","2015/16","E23000028","Essex","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"116","2015/16","E23000028","Essex","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"117","2015/16","E23000028","Essex","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"118","2015/16","E23000028","Essex","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 38 "
"119","2015/16","E23000028","Essex","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"120","2015/16","E23000028","Essex","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"121","2015/16","E23000037","Gloucestershire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"122","2015/16","E23000037","Gloucestershire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"123","2015/16","E23000037","Gloucestershire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"124","2015/16","E23000037","Gloucestershire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"125","2015/16","E23000037","Gloucestershire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"126","2015/16","E23000037","Gloucestershire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"127","2015/16","E23000037","Gloucestershire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"128","2015/16","E23000037","Gloucestershire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"129","2015/16","E23000037","Gloucestershire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"130","2015/16","E23000037","Gloucestershire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"131","2015/16","E23000005","Greater Manchester","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"132","2015/16","E23000005","Greater Manchester","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"133","2015/16","E23000005","Greater Manchester","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"134","2015/16","E23000005","Greater Manchester","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"135","2015/16","E23000005","Greater Manchester","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"136","2015/16","E23000005","Greater Manchester","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 28 "
"137","2015/16","E23000005","Greater Manchester","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 15 "
"138","2015/16","E23000005","Greater Manchester","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 210 "
"139","2015/16","E23000005","Greater Manchester","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"140","2015/16","E23000005","Greater Manchester","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"141","2015/16","W15000002","Gwent","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"142","2015/16","W15000002","Gwent","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"143","2015/16","W15000002","Gwent","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"144","2015/16","W15000002","Gwent","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"145","2015/16","W15000002","Gwent","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"146","2015/16","W15000002","Gwent","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"147","2015/16","W15000002","Gwent","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"148","2015/16","W15000002","Gwent","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"149","2015/16","W15000002","Gwent","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"150","2015/16","W15000002","Gwent","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"151","2015/16","E23000030","Hampshire","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"152","2015/16","E23000030","Hampshire","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"153","2015/16","E23000030","Hampshire","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"154","2015/16","E23000030","Hampshire","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"155","2015/16","E23000030","Hampshire","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"156","2015/16","E23000030","Hampshire","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"157","2015/16","E23000030","Hampshire","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"158","2015/16","E23000030","Hampshire","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 44 "
"159","2015/16","E23000030","Hampshire","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"160","2015/16","E23000030","Hampshire","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"161","2015/16","E23000027","Hertfordshire","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"162","2015/16","E23000027","Hertfordshire","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"163","2015/16","E23000027","Hertfordshire","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"164","2015/16","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"165","2015/16","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"166","2015/16","E23000027","Hertfordshire","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"167","2015/16","E23000027","Hertfordshire","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"168","2015/16","E23000027","Hertfordshire","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 29 "
"169","2015/16","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"170","2015/16","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"171","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"172","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"173","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"174","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"175","2015/16","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"176","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"177","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"178","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"179","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"180","2015/16","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"181","2015/16","E23000032","Kent","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"182","2015/16","E23000032","Kent","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"183","2015/16","E23000032","Kent","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"184","2015/16","E23000032","Kent","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"185","2015/16","E23000032","Kent","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"186","2015/16","E23000032","Kent","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 16 "
"187","2015/16","E23000032","Kent","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 17 "
"188","2015/16","E23000032","Kent","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 44 "
"189","2015/16","E23000032","Kent","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"190","2015/16","E23000032","Kent","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"191","2015/16","E23000003","Lancashire","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"192","2015/16","E23000003","Lancashire","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"193","2015/16","E23000003","Lancashire","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"194","2015/16","E23000003","Lancashire","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"195","2015/16","E23000003","Lancashire","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"196","2015/16","E23000003","Lancashire","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"197","2015/16","E23000003","Lancashire","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"198","2015/16","E23000003","Lancashire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"199","2015/16","E23000003","Lancashire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"200","2015/16","E23000003","Lancashire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"201","2015/16","E23000021","Leicestershire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"202","2015/16","E23000021","Leicestershire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"203","2015/16","E23000021","Leicestershire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"204","2015/16","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"205","2015/16","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"206","2015/16","E23000021","Leicestershire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"207","2015/16","E23000021","Leicestershire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"208","2015/16","E23000021","Leicestershire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 32 "
"209","2015/16","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"210","2015/16","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"211","2015/16","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"212","2015/16","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"213","2015/16","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"214","2015/16","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"215","2015/16","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"216","2015/16","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"217","2015/16","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"218","2015/16","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"219","2015/16","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"220","2015/16","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"221","2015/16","E23000034","London, City of","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"222","2015/16","E23000034","London, City of","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"223","2015/16","E23000034","London, City of","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"224","2015/16","E23000034","London, City of","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"225","2015/16","E23000034","London, City of","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"226","2015/16","E23000034","London, City of","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
