"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1506","2018/19","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1507","2018/19","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1508","2018/19","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1509","2018/19","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1510","2018/19","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1511","2018/19","E23000034","London, City of","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1512","2018/19","E23000034","London, City of","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1513","2018/19","E23000034","London, City of","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1514","2018/19","E23000034","London, City of","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1515","2018/19","E23000034","London, City of","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1516","2018/19","E23000034","London, City of","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1517","2018/19","E23000034","London, City of","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1518","2018/19","E23000034","London, City of","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1519","2018/19","E23000034","London, City of","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1520","2018/19","E23000034","London, City of","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1521","2018/19","E23000004","Merseyside","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1522","2018/19","E23000004","Merseyside","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1523","2018/19","E23000004","Merseyside","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1524","2018/19","E23000004","Merseyside","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1525","2018/19","E23000004","Merseyside","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1526","2018/19","E23000004","Merseyside","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1527","2018/19","E23000004","Merseyside","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1528","2018/19","E23000004","Merseyside","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 26 "
"1529","2018/19","E23000004","Merseyside","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1530","2018/19","E23000004","Merseyside","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1531","2018/19","E23000001","Metropolitan Police","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1532","2018/19","E23000001","Metropolitan Police","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1533","2018/19","E23000001","Metropolitan Police","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 21 "
"1534","2018/19","E23000001","Metropolitan Police","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1535","2018/19","E23000001","Metropolitan Police","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1536","2018/19","E23000001","Metropolitan Police","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 137 "
"1537","2018/19","E23000001","Metropolitan Police","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 96 "
"1538","2018/19","E23000001","Metropolitan Police","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1,039 "
"1539","2018/19","E23000001","Metropolitan Police","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1540","2018/19","E23000001","Metropolitan Police","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1541","2018/19","E23000024","Norfolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1542","2018/19","E23000024","Norfolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1543","2018/19","E23000024","Norfolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1544","2018/19","E23000024","Norfolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1545","2018/19","E23000024","Norfolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1546","2018/19","E23000024","Norfolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1547","2018/19","E23000024","Norfolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1548","2018/19","E23000024","Norfolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1549","2018/19","E23000024","Norfolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1550","2018/19","E23000024","Norfolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1551","2018/19","W15000001","North Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1552","2018/19","W15000001","North Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1553","2018/19","W15000001","North Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1554","2018/19","W15000001","North Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1555","2018/19","W15000001","North Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1556","2018/19","W15000001","North Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1557","2018/19","W15000001","North Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1558","2018/19","W15000001","North Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"1559","2018/19","W15000001","North Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1560","2018/19","W15000001","North Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1561","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1562","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1563","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1564","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1565","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1566","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1567","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1568","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1569","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1570","2018/19","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1571","2018/19","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1572","2018/19","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1573","2018/19","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1574","2018/19","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1575","2018/19","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1576","2018/19","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1577","2018/19","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"1578","2018/19","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 33 "
"1579","2018/19","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1580","2018/19","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," 1 "
"1581","2018/19","E23000007","Northumbria","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1582","2018/19","E23000007","Northumbria","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1583","2018/19","E23000007","Northumbria","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1584","2018/19","E23000007","Northumbria","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1585","2018/19","E23000007","Northumbria","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1586","2018/19","E23000007","Northumbria","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1587","2018/19","E23000007","Northumbria","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"1588","2018/19","E23000007","Northumbria","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 65 "
"1589","2018/19","E23000007","Northumbria","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1590","2018/19","E23000007","Northumbria","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1591","2018/19","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1592","2018/19","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1593","2018/19","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1594","2018/19","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1595","2018/19","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1596","2018/19","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1597","2018/19","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"1598","2018/19","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 36 "
"1599","2018/19","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1600","2018/19","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1601","2018/19","W15000003","South Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1602","2018/19","W15000003","South Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1603","2018/19","W15000003","South Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1604","2018/19","W15000003","South Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1605","2018/19","W15000003","South Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1606","2018/19","W15000003","South Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1607","2018/19","W15000003","South Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1608","2018/19","W15000003","South Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 28 "
"1609","2018/19","W15000003","South Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1610","2018/19","W15000003","South Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1611","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1612","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1613","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1614","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1615","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1616","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1617","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"1618","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 32 "
"1619","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1620","2018/19","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1621","2018/19","E23000015","Staffordshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1622","2018/19","E23000015","Staffordshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1623","2018/19","E23000015","Staffordshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1624","2018/19","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1625","2018/19","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1626","2018/19","E23000015","Staffordshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1627","2018/19","E23000015","Staffordshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1628","2018/19","E23000015","Staffordshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 16 "
"1629","2018/19","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1630","2018/19","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1631","2018/19","E23000025","Suffolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1632","2018/19","E23000025","Suffolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1633","2018/19","E23000025","Suffolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1634","2018/19","E23000025","Suffolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1635","2018/19","E23000025","Suffolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1636","2018/19","E23000025","Suffolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1637","2018/19","E23000025","Suffolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1638","2018/19","E23000025","Suffolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1639","2018/19","E23000025","Suffolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1640","2018/19","E23000025","Suffolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1641","2018/19","E23000031","Surrey","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1642","2018/19","E23000031","Surrey","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1643","2018/19","E23000031","Surrey","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1644","2018/19","E23000031","Surrey","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1645","2018/19","E23000031","Surrey","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1646","2018/19","E23000031","Surrey","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1647","2018/19","E23000031","Surrey","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1648","2018/19","E23000031","Surrey","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 18 "
"1649","2018/19","E23000031","Surrey","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1650","2018/19","E23000031","Surrey","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1651","2018/19","E23000033","Sussex","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1652","2018/19","E23000033","Sussex","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1653","2018/19","E23000033","Sussex","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1654","2018/19","E23000033","Sussex","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1655","2018/19","E23000033","Sussex","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1656","2018/19","E23000033","Sussex","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1657","2018/19","E23000033","Sussex","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1658","2018/19","E23000033","Sussex","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 43 "
"1659","2018/19","E23000033","Sussex","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1660","2018/19","E23000033","Sussex","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1661","2018/19","E23000029","Thames Valley","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1662","2018/19","E23000029","Thames Valley","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1663","2018/19","E23000029","Thames Valley","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1664","2018/19","E23000029","Thames Valley","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1665","2018/19","E23000029","Thames Valley","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1666","2018/19","E23000029","Thames Valley","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 8 "
"1667","2018/19","E23000029","Thames Valley","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 10 "
"1668","2018/19","E23000029","Thames Valley","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 85 "
"1669","2018/19","E23000029","Thames Valley","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1670","2018/19","E23000029","Thames Valley","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1671","2018/19","E23000017","Warwickshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1672","2018/19","E23000017","Warwickshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1673","2018/19","E23000017","Warwickshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1674","2018/19","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1675","2018/19","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1676","2018/19","E23000017","Warwickshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1677","2018/19","E23000017","Warwickshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1678","2018/19","E23000017","Warwickshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"1679","2018/19","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1680","2018/19","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1681","2018/19","E23000016","West Mercia","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1682","2018/19","E23000016","West Mercia","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1683","2018/19","E23000016","West Mercia","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1684","2018/19","E23000016","West Mercia","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1685","2018/19","E23000016","West Mercia","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1686","2018/19","E23000016","West Mercia","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1687","2018/19","E23000016","West Mercia","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1688","2018/19","E23000016","West Mercia","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1689","2018/19","E23000016","West Mercia","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1690","2018/19","E23000016","West Mercia","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1691","2018/19","E23000014","West Midlands","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1692","2018/19","E23000014","West Midlands","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1693","2018/19","E23000014","West Midlands","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"1694","2018/19","E23000014","West Midlands","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1695","2018/19","E23000014","West Midlands","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1696","2018/19","E23000014","West Midlands","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 20 "
"1697","2018/19","E23000014","West Midlands","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"1698","2018/19","E23000014","West Midlands","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 68 "
"1699","2018/19","E23000014","West Midlands","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1700","2018/19","E23000014","West Midlands","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1701","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1702","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1703","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1704","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1705","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1706","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 9 "
"1707","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 17 "
"1708","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 82 "
"1709","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1710","2018/19","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1711","2018/19","E23000038","Wiltshire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1712","2018/19","E23000038","Wiltshire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1713","2018/19","E23000038","Wiltshire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1714","2018/19","E23000038","Wiltshire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1715","2018/19","E23000038","Wiltshire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1716","2018/19","E23000038","Wiltshire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1717","2018/19","E23000038","Wiltshire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1718","2018/19","E23000038","Wiltshire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1719","2018/19","E23000038","Wiltshire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1720","2018/19","E23000038","Wiltshire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
