"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1740","2019/20","E23000026","Bedfordshire","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1741","2019/20","E23000023","Cambridgeshire","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1742","2019/20","E23000023","Cambridgeshire","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1743","2019/20","E23000023","Cambridgeshire","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1744","2019/20","E23000023","Cambridgeshire","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1745","2019/20","E23000023","Cambridgeshire","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1746","2019/20","E23000023","Cambridgeshire","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1747","2019/20","E23000023","Cambridgeshire","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1748","2019/20","E23000023","Cambridgeshire","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 16 "
"1749","2019/20","E23000023","Cambridgeshire","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1750","2019/20","E23000023","Cambridgeshire","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1751","2019/20","E23000006","Cheshire","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1752","2019/20","E23000006","Cheshire","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1753","2019/20","E23000006","Cheshire","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1754","2019/20","E23000006","Cheshire","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1755","2019/20","E23000006","Cheshire","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1756","2019/20","E23000006","Cheshire","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1757","2019/20","E23000006","Cheshire","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1758","2019/20","E23000006","Cheshire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"1759","2019/20","E23000006","Cheshire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1760","2019/20","E23000006","Cheshire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1761","2019/20","E23000013","Cleveland","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1762","2019/20","E23000013","Cleveland","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1763","2019/20","E23000013","Cleveland","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1764","2019/20","E23000013","Cleveland","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1765","2019/20","E23000013","Cleveland","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1766","2019/20","E23000013","Cleveland","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1767","2019/20","E23000013","Cleveland","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1768","2019/20","E23000013","Cleveland","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"1769","2019/20","E23000013","Cleveland","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1770","2019/20","E23000013","Cleveland","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1771","2019/20","E23000002","Cumbria","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1772","2019/20","E23000002","Cumbria","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1773","2019/20","E23000002","Cumbria","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1774","2019/20","E23000002","Cumbria","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1775","2019/20","E23000002","Cumbria","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1776","2019/20","E23000002","Cumbria","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1777","2019/20","E23000002","Cumbria","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1778","2019/20","E23000002","Cumbria","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1779","2019/20","E23000002","Cumbria","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1780","2019/20","E23000002","Cumbria","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1781","2019/20","E23000018","Derbyshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1782","2019/20","E23000018","Derbyshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1783","2019/20","E23000018","Derbyshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1784","2019/20","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1785","2019/20","E23000018","Derbyshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1786","2019/20","E23000018","Derbyshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1787","2019/20","E23000018","Derbyshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1788","2019/20","E23000018","Derbyshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 22 "
"1789","2019/20","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1790","2019/20","E23000018","Derbyshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1791","2019/20","E23000035","Devon and Cornwall","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1792","2019/20","E23000035","Devon and Cornwall","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1793","2019/20","E23000035","Devon and Cornwall","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1794","2019/20","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1795","2019/20","E23000035","Devon and Cornwall","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1796","2019/20","E23000035","Devon and Cornwall","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1797","2019/20","E23000035","Devon and Cornwall","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1798","2019/20","E23000035","Devon and Cornwall","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 13 "
"1799","2019/20","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1800","2019/20","E23000035","Devon and Cornwall","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1801","2019/20","E23000039","Dorset","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1802","2019/20","E23000039","Dorset","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1803","2019/20","E23000039","Dorset","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1804","2019/20","E23000039","Dorset","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1805","2019/20","E23000039","Dorset","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1806","2019/20","E23000039","Dorset","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1807","2019/20","E23000039","Dorset","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1808","2019/20","E23000039","Dorset","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"1809","2019/20","E23000039","Dorset","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1810","2019/20","E23000039","Dorset","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1811","2019/20","E23000008","Durham","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1812","2019/20","E23000008","Durham","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1813","2019/20","E23000008","Durham","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1814","2019/20","E23000008","Durham","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1815","2019/20","E23000008","Durham","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1816","2019/20","E23000008","Durham","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1817","2019/20","E23000008","Durham","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1818","2019/20","E23000008","Durham","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1819","2019/20","E23000008","Durham","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1820","2019/20","E23000008","Durham","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1821","2019/20","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1822","2019/20","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1823","2019/20","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1824","2019/20","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1825","2019/20","W15000004","Dyfed-Powys","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1826","2019/20","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1827","2019/20","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1828","2019/20","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"1829","2019/20","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1830","2019/20","W15000004","Dyfed-Powys","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1831","2019/20","E23000028","Essex","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1832","2019/20","E23000028","Essex","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1833","2019/20","E23000028","Essex","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1834","2019/20","E23000028","Essex","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1835","2019/20","E23000028","Essex","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1836","2019/20","E23000028","Essex","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 8 "
"1837","2019/20","E23000028","Essex","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"1838","2019/20","E23000028","Essex","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 48 "
"1839","2019/20","E23000028","Essex","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1840","2019/20","E23000028","Essex","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1841","2019/20","E23000037","Gloucestershire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1842","2019/20","E23000037","Gloucestershire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1843","2019/20","E23000037","Gloucestershire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1844","2019/20","E23000037","Gloucestershire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1845","2019/20","E23000037","Gloucestershire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1846","2019/20","E23000037","Gloucestershire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1847","2019/20","E23000037","Gloucestershire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1848","2019/20","E23000037","Gloucestershire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1849","2019/20","E23000037","Gloucestershire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1850","2019/20","E23000037","Gloucestershire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1851","2019/20","E23000005","Greater Manchester","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1852","2019/20","E23000005","Greater Manchester","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1853","2019/20","E23000005","Greater Manchester","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1854","2019/20","E23000005","Greater Manchester","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1855","2019/20","E23000005","Greater Manchester","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1856","2019/20","E23000005","Greater Manchester","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1857","2019/20","E23000005","Greater Manchester","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1858","2019/20","E23000005","Greater Manchester","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1859","2019/20","E23000005","Greater Manchester","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1860","2019/20","E23000005","Greater Manchester","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1861","2019/20","W15000002","Gwent","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1862","2019/20","W15000002","Gwent","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1863","2019/20","W15000002","Gwent","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1864","2019/20","W15000002","Gwent","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1865","2019/20","W15000002","Gwent","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1866","2019/20","W15000002","Gwent","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1867","2019/20","W15000002","Gwent","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1868","2019/20","W15000002","Gwent","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 17 "
"1869","2019/20","W15000002","Gwent","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1870","2019/20","W15000002","Gwent","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1871","2019/20","E23000030","Hampshire","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1872","2019/20","E23000030","Hampshire","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1873","2019/20","E23000030","Hampshire","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1874","2019/20","E23000030","Hampshire","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1875","2019/20","E23000030","Hampshire","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1876","2019/20","E23000030","Hampshire","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1877","2019/20","E23000030","Hampshire","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"1878","2019/20","E23000030","Hampshire","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 61 "
"1879","2019/20","E23000030","Hampshire","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1880","2019/20","E23000030","Hampshire","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1881","2019/20","E23000027","Hertfordshire","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1882","2019/20","E23000027","Hertfordshire","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1883","2019/20","E23000027","Hertfordshire","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1884","2019/20","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1885","2019/20","E23000027","Hertfordshire","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1886","2019/20","E23000027","Hertfordshire","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 6 "
"1887","2019/20","E23000027","Hertfordshire","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1888","2019/20","E23000027","Hertfordshire","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"1889","2019/20","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1890","2019/20","E23000027","Hertfordshire","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1891","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1892","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1893","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1894","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1895","2019/20","E23000012","Humberside","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1896","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1897","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1898","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 6 "
"1899","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1900","2019/20","E23000012","Humberside","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1901","2019/20","E23000032","Kent","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1902","2019/20","E23000032","Kent","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1903","2019/20","E23000032","Kent","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1904","2019/20","E23000032","Kent","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1905","2019/20","E23000032","Kent","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1906","2019/20","E23000032","Kent","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1907","2019/20","E23000032","Kent","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"1908","2019/20","E23000032","Kent","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 19 "
"1909","2019/20","E23000032","Kent","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1910","2019/20","E23000032","Kent","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1911","2019/20","E23000003","Lancashire","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1912","2019/20","E23000003","Lancashire","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1913","2019/20","E23000003","Lancashire","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1914","2019/20","E23000003","Lancashire","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1915","2019/20","E23000003","Lancashire","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1916","2019/20","E23000003","Lancashire","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1917","2019/20","E23000003","Lancashire","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1918","2019/20","E23000003","Lancashire","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"1919","2019/20","E23000003","Lancashire","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1920","2019/20","E23000003","Lancashire","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1921","2019/20","E23000021","Leicestershire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1922","2019/20","E23000021","Leicestershire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1923","2019/20","E23000021","Leicestershire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1924","2019/20","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1925","2019/20","E23000021","Leicestershire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1926","2019/20","E23000021","Leicestershire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1927","2019/20","E23000021","Leicestershire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"1928","2019/20","E23000021","Leicestershire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 35 "
"1929","2019/20","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1930","2019/20","E23000021","Leicestershire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1931","2019/20","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1932","2019/20","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1933","2019/20","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1934","2019/20","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1935","2019/20","E23000020","Lincolnshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1936","2019/20","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1937","2019/20","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1938","2019/20","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1939","2019/20","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1940","2019/20","E23000020","Lincolnshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1941","2019/20","E23000034","London, City of","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1942","2019/20","E23000034","London, City of","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
